,CRS_DEP_TIME,CARRIER,DEP_TIME,DEST,DISTANCE,FL_DATE,FL_NUM,ORIGIN,Weather,DAY_WEEK,DAY_OF_MONTH,TAIL_NUM,FlightStatus
1192,19.0,US,1854,LGA,214,1/17/2004,2184,DCA,0,SAT,17,N736UW,0
1193,17.0,RU,1717,EWR,169,1/17/2004,3372,BWI,0,SAT,17,N15926,0
1194,15.0,RU,1445,EWR,169,1/17/2004,2229,BWI,0,SAT,17,N14933,0
1195,10.0,RU,1028,EWR,169,1/17/2004,2303,BWI,0,SAT,17,N14942,0
1196,7.0,RU,658,EWR,169,1/17/2004,2703,BWI,0,SAT,17,N14991,0
1197,13.0,CO,1258,EWR,199,1/17/2004,808,DCA,0,SAT,17,N37615,0
1198,8.0,DH,835,EWR,213,1/17/2004,7299,IAD,0,SAT,17,N696BR,0
1199,17.0,DH,1700,EWR,213,1/17/2004,7302,IAD,0,SAT,17,N652BR,0
1200,12.0,DH,1240,EWR,213,1/17/2004,7303,IAD,0,SAT,17,N652BR,0
1201,21.0,DH,2119,EWR,213,1/17/2004,7304,IAD,0,SAT,17,N652BR,1
1202,7.0,RU,658,EWR,213,1/17/2004,2855,IAD,0,SAT,17,N29906,0
1203,16.0,RU,1601,EWR,199,1/17/2004,2361,DCA,0,SAT,17,N16987,0
1204,17.0,RU,1727,EWR,199,1/17/2004,2097,DCA,0,SAT,17,N14562,0
1205,14.0,RU,1351,EWR,199,1/17/2004,2216,DCA,0,SAT,17,N14950,0
1206,15.0,RU,1457,EWR,213,1/17/2004,2156,IAD,0,SAT,17,N24103,0
1207,9.0,RU,924,EWR,199,1/17/2004,2582,DCA,0,SAT,17,N26549,0
1208,17.0,RU,1655,EWR,213,1/17/2004,2497,IAD,0,SAT,17,N21144,0
1209,6.0,RU,641,EWR,199,1/17/2004,2761,DCA,0,SAT,17,N21537,0
1210,15.0,OH,1455,JFK,184,1/18/2004,5935,BWI,0,SUN,18,N712CA,0
1211,16.0,DH,1659,JFK,213,1/18/2004,6155,DCA,0,SUN,18,N404FJ,1
1212,12.0,DH,1302,LGA,229,1/18/2004,7208,IAD,0,SUN,18,N675BR,0
1213,15.0,DH,1526,LGA,229,1/18/2004,7211,IAD,0,SUN,18,N661BR,1
1214,17.0,DH,1802,LGA,229,1/18/2004,7215,IAD,0,SUN,18,N647BR,1
1215,21.0,DH,2110,LGA,229,1/18/2004,7684,IAD,0,SUN,18,N632BR,0
1216,8.0,DH,833,JFK,228,1/18/2004,7800,IAD,0,SUN,18,N686BR,0
1217,12.0,DH,1249,JFK,228,1/18/2004,7806,IAD,0,SUN,18,N663BR,0
1218,15.0,DH,1539,JFK,228,1/18/2004,7808,IAD,0,SUN,18,N308UE,1
1219,16.0,DH,1646,JFK,228,1/18/2004,7810,IAD,0,SUN,18,N315UE,0
1220,17.0,DH,1709,JFK,228,1/18/2004,7812,IAD,0,SUN,18,N333UE,1
1221,21.0,DH,2111,JFK,228,1/18/2004,7814,IAD,0,SUN,18,N678BR,0
1222,16.0,DH,1706,JFK,228,1/18/2004,7816,IAD,0,SUN,18,N332UE,1
1223,15.0,DL,1555,JFK,213,1/18/2004,746,DCA,0,SUN,18,N928DL,1
1224,8.0,DL,830,LGA,214,1/18/2004,1744,DCA,0,SUN,18,N223DZ,0
1225,10.0,DL,1029,LGA,214,1/18/2004,1748,DCA,0,SUN,18,N242DL,0
1226,12.0,DL,1230,LGA,214,1/18/2004,1752,DCA,0,SUN,18,N223DZ,1
1227,14.0,DL,1430,LGA,214,1/18/2004,1756,DCA,0,SUN,18,N242DL,0
1228,16.0,DL,1632,LGA,214,1/18/2004,1760,DCA,0,SUN,18,N223DZ,0
1229,18.0,DL,1843,LGA,214,1/18/2004,1764,DCA,0,SUN,18,N242DL,1
1230,20.0,DL,2029,LGA,214,1/18/2004,1768,DCA,0,SUN,18,N223DZ,0
1231,15.0,MQ,1549,JFK,213,1/18/2004,4752,DCA,0,SUN,18,N712MQ,1
1232,6.0,MQ,552,JFK,213,1/18/2004,4760,DCA,0,SUN,18,N731MQ,1
1233,9.0,MQ,919,JFK,213,1/18/2004,4771,DCA,0,SUN,18,N719MQ,0
1234,18.0,MQ,2023,JFK,213,1/18/2004,4784,DCA,0,SUN,18,N737MQ,1
1235,13.0,MQ,1330,LGA,214,1/18/2004,4964,DCA,0,SUN,18,N719MQ,1
1236,15.0,MQ,1540,LGA,214,1/18/2004,4968,DCA,0,SUN,18,N703MQ,1
1237,17.0,MQ,1818,LGA,214,1/18/2004,4972,DCA,0,SUN,18,N725MQ,1
1238,19.0,MQ,2004,LGA,214,1/18/2004,4976,DCA,0,SUN,18,N732MQ,1
1239,8.0,UA,848,LGA,229,1/18/2004,846,IAD,0,SUN,18,N579UA,0
1240,9.0,US,858,LGA,214,1/18/2004,2164,DCA,0,SUN,18,N744UW,0
1241,10.0,US,954,LGA,214,1/18/2004,2166,DCA,0,SUN,18,N763UW,0
1242,11.0,US,1102,LGA,214,1/18/2004,2168,DCA,0,SUN,18,N755UW,0
1243,12.0,US,1159,LGA,214,1/18/2004,2170,DCA,0,SUN,18,N736UW,0
1244,13.0,US,1257,LGA,214,1/18/2004,2172,DCA,0,SUN,18,N744UW,1
1245,14.0,US,1356,LGA,214,1/18/2004,2174,DCA,0,SUN,18,N763UW,0
1246,16.0,US,1555,LGA,214,1/18/2004,2178,DCA,0,SUN,18,N736UW,1
1247,18.0,US,1757,LGA,214,1/18/2004,2182,DCA,0,SUN,18,N763UW,0
1248,19.0,US,1855,LGA,214,1/18/2004,2184,DCA,0,SUN,18,N755UW,0
1249,20.0,US,1957,LGA,214,1/18/2004,2186,DCA,0,SUN,18,N736UW,0
1250,21.0,US,2055,LGA,214,1/18/2004,2188,DCA,0,SUN,18,N744UW,0
1251,10.0,RU,1057,EWR,169,1/18/2004,2303,BWI,1,SUN,18,N17984,1
1252,13.0,RU,1314,EWR,169,1/18/2004,2703,BWI,0,SUN,18,N15980,1
1253,15.0,RU,1528,EWR,169,1/18/2004,2403,BWI,0,SUN,18,N16501,1
1254,13.0,CO,1258,EWR,199,1/18/2004,1767,DCA,0,SUN,18,N14629,0
1255,16.0,CO,1754,EWR,199,1/18/2004,810,DCA,0,SUN,18,N37615,1
1256,19.0,CO,1959,EWR,199,1/18/2004,816,DCA,0,SUN,18,N16650,1
1257,8.0,DH,834,EWR,213,1/18/2004,7299,IAD,0,SUN,18,N650BR,0
1258,17.0,DH,1900,EWR,213,1/18/2004,7302,IAD,0,SUN,18,N626BR,1
1259,12.0,DH,1246,EWR,213,1/18/2004,7303,IAD,0,SUN,18,N640BR,1
1260,21.0,DH,2117,EWR,213,1/18/2004,7304,IAD,0,SUN,18,N701BR,0
1261,15.0,RU,1630,EWR,213,1/18/2004,2156,IAD,0,SUN,18,N13124,1
1262,14.0,RU,1622,EWR,199,1/18/2004,2216,DCA,0,SUN,18,N14558,1
1263,8.0,RU,841,EWR,213,1/18/2004,2254,IAD,0,SUN,18,N13929,0
1264,9.0,RU,925,EWR,199,1/18/2004,2582,DCA,0,SUN,18,N27962,0
1265,15.0,OH,1455,JFK,184,1/19/2004,5935,BWI,0,MON,19,N975CA,0
1266,16.0,DH,1636,JFK,213,1/19/2004,6155,DCA,0,MON,19,N415FJ,0
1267,12.0,DH,1303,LGA,229,1/19/2004,7208,IAD,0,MON,19,N647BR,0
1268,15.0,DH,1445,LGA,229,1/19/2004,7211,IAD,0,MON,19,N671BR,0
1269,17.0,DH,1709,LGA,229,1/19/2004,7215,IAD,0,MON,19,N648BR,0
1270,21.0,DH,10,LGA,229,1/19/2004,7684,IAD,0,MON,19,N627BR,1
1271,6.0,DH,847,LGA,229,1/19/2004,7790,IAD,0,MON,19,N626BR,1
1272,10.0,DH,1035,LGA,229,1/19/2004,7792,IAD,0,MON,19,N671BR,0
1273,8.0,DH,833,JFK,228,1/19/2004,7800,IAD,0,MON,19,N632BR,0
1274,12.0,DH,1237,JFK,228,1/19/2004,7806,IAD,0,MON,19,N691BR,0
1275,15.0,DH,1454,JFK,228,1/19/2004,7808,IAD,0,MON,19,N333UE,0
1276,16.0,DH,1641,JFK,228,1/19/2004,7810,IAD,0,MON,19,N327UE,0
1277,17.0,DH,1710,JFK,228,1/19/2004,7812,IAD,0,MON,19,N331UE,0
1278,21.0,DH,2121,JFK,228,1/19/2004,7814,IAD,0,MON,19,N625BR,0
1279,16.0,DH,1603,JFK,228,1/19/2004,7816,IAD,0,MON,19,N328UE,0
1280,15.0,DL,1506,JFK,213,1/19/2004,746,DCA,0,MON,19,N910DL,1
1281,7.0,DL,731,LGA,214,1/19/2004,1742,DCA,0,MON,19,N242DL,0
1282,8.0,DL,842,LGA,214,1/19/2004,1744,DCA,0,MON,19,N223DZ,0
1283,10.0,DL,1029,LGA,214,1/19/2004,1748,DCA,0,MON,19,N231DN,0
1284,12.0,DL,1231,LGA,214,1/19/2004,1752,DCA,0,MON,19,N223DZ,0
1285,14.0,DL,1431,LGA,214,1/19/2004,1756,DCA,0,MON,19,N231DN,0
1286,15.0,DL,1530,LGA,214,1/19/2004,1758,DCA,0,MON,19,N224DA,0
1287,16.0,DL,1630,LGA,214,1/19/2004,1760,DCA,0,MON,19,N223DZ,0
1288,18.0,DL,1829,LGA,214,1/19/2004,1764,DCA,0,MON,19,N231DN,0
1289,19.0,DL,1930,LGA,214,1/19/2004,1766,DCA,0,MON,19,N224DA,0
1290,20.0,DL,2029,LGA,214,1/19/2004,1768,DCA,0,MON,19,N223DZ,0
1291,15.0,MQ,1536,JFK,213,1/19/2004,4752,DCA,0,MON,19,N718MQ,0
1292,6.0,MQ,553,JFK,213,1/19/2004,4760,DCA,0,MON,19,N736MQ,0
1293,18.0,MQ,1846,JFK,213,1/19/2004,4784,DCA,0,MON,19,N723MQ,1
1294,7.0,MQ,758,LGA,214,1/19/2004,4952,DCA,0,MON,19,N739MQ,1
1295,8.0,MQ,822,LGA,214,1/19/2004,4954,DCA,0,MON,19,N717MQ,1
1296,9.0,MQ,858,LGA,214,1/19/2004,4956,DCA,0,MON,19,N718MQ,0
1297,11.0,MQ,1100,LGA,214,1/19/2004,4960,DCA,0,MON,19,N722MQ,0
1298,13.0,MQ,1253,LGA,214,1/19/2004,4964,DCA,0,MON,19,N739MQ,0
1299,14.0,MQ,1356,LGA,214,1/19/2004,4966,DCA,0,MON,19,N719MQ,0
1300,15.0,MQ,1534,LGA,214,1/19/2004,4968,DCA,0,MON,19,N723MQ,1
1301,16.0,MQ,1559,LGA,214,1/19/2004,4970,DCA,0,MON,19,N841MQ,0
1302,17.0,MQ,1717,LGA,214,1/19/2004,4972,DCA,0,MON,19,N728MQ,0
1303,19.0,MQ,1937,LGA,214,1/19/2004,4976,DCA,0,MON,19,N704MQ,1
1304,8.0,UA,846,LGA,229,1/19/2004,846,IAD,0,MON,19,N565UA,0
1305,6.0,US,627,LGA,214,1/19/2004,1479,DCA,0,MON,19,N753UW,0
1306,7.0,US,656,LGA,214,1/19/2004,2160,DCA,0,MON,19,N767UW,0
1307,8.0,US,758,LGA,214,1/19/2004,2162,DCA,0,MON,19,N706UW,0
1308,9.0,US,858,LGA,214,1/19/2004,2164,DCA,0,MON,19,N711UW,0
1309,10.0,US,955,LGA,214,1/19/2004,2166,DCA,0,MON,19,N736UW,0
1310,11.0,US,1059,LGA,214,1/19/2004,2168,DCA,0,MON,19,N767UW,0
1311,12.0,US,1157,LGA,214,1/19/2004,2170,DCA,0,MON,19,N706UW,0
1312,13.0,US,1256,LGA,214,1/19/2004,2172,DCA,0,MON,19,N711UW,0
1313,14.0,US,1353,LGA,214,1/19/2004,2174,DCA,0,MON,19,N736UW,0
1314,15.0,US,1456,LGA,214,1/19/2004,2176,DCA,0,MON,19,N767UW,0
1315,16.0,US,1558,LGA,214,1/19/2004,2178,DCA,0,MON,19,N706UW,0
1316,17.0,US,1656,LGA,214,1/19/2004,2180,DCA,0,MON,19,N711UW,0
1317,18.0,US,1755,LGA,214,1/19/2004,2182,DCA,0,MON,19,N736UW,0
1318,19.0,US,1855,LGA,214,1/19/2004,2184,DCA,0,MON,19,N767UW,0
1319,20.0,US,1956,LGA,214,1/19/2004,2186,DCA,0,MON,19,N706UW,0
1320,21.0,US,2057,LGA,214,1/19/2004,2188,DCA,0,MON,19,N711UW,0
1321,17.0,RU,1710,EWR,169,1/19/2004,3372,BWI,0,MON,19,N13913,0
1322,10.0,RU,1028,EWR,169,1/19/2004,2303,BWI,0,MON,19,N18557,0
1323,7.0,RU,654,EWR,169,1/19/2004,2703,BWI,0,MON,19,N14943,0
1324,15.0,RU,1451,EWR,169,1/19/2004,2403,BWI,0,MON,19,N12934,0
1325,17.0,CO,1732,EWR,199,1/19/2004,814,DCA,0,MON,19,N17321,1
1326,13.0,CO,1253,EWR,199,1/19/2004,808,DCA,0,MON,19,N14639,0
1327,7.0,CO,728,EWR,199,1/19/2004,806,DCA,0,MON,19,N16649,0
1328,19.0,CO,1857,EWR,199,1/19/2004,816,DCA,0,MON,19,N17619,0
1329,8.0,DH,832,EWR,213,1/19/2004,7299,IAD,0,MON,19,N645BR,0
1330,17.0,DH,1705,EWR,213,1/19/2004,7302,IAD,0,MON,19,N689BR,0
1331,12.0,DH,1237,EWR,213,1/19/2004,7303,IAD,0,MON,19,N710BR,0
1332,21.0,DH,2300,EWR,213,1/19/2004,7304,IAD,0,MON,19,N626BR,1
1333,6.0,DH,627,EWR,213,1/19/2004,7305,IAD,0,MON,19,N329UE,0
1334,14.0,DH,1427,EWR,213,1/19/2004,7307,IAD,0,MON,19,N301UE,0
1335,19.0,RU,2051,EWR,213,1/19/2004,2385,IAD,0,MON,19,N16520,1
1336,13.0,RU,1258,EWR,213,1/19/2004,2692,IAD,0,MON,19,N28518,0
1337,6.0,RU,645,EWR,199,1/19/2004,2761,DCA,0,MON,19,N13124,0
1338,15.0,RU,1530,EWR,199,1/19/2004,2261,DCA,0,MON,19,N15973,0
1339,7.0,RU,656,EWR,213,1/19/2004,2855,IAD,0,MON,19,N15912,0
1340,17.0,RU,1659,EWR,213,1/19/2004,2497,IAD,0,MON,19,N12567,0
1341,15.0,RU,1455,EWR,213,1/19/2004,2156,IAD,0,MON,19,N18120,0
1342,16.0,RU,1628,EWR,199,1/19/2004,2181,DCA,0,MON,19,N12921,0
1343,14.0,RU,1355,EWR,199,1/19/2004,2216,DCA,0,MON,19,N12519,0
1344,9.0,RU,855,EWR,199,1/19/2004,2582,DCA,0,MON,19,N48901,0
1345,21.0,RU,2052,EWR,199,1/19/2004,2879,DCA,0,MON,19,N16911,0
1346,15.0,OH,1500,JFK,184,1/20/2004,5935,BWI,0,TUE,20,N956CA,0
1347,16.0,DH,1637,JFK,213,1/20/2004,6155,DCA,0,TUE,20,N409FJ,0
1348,12.0,DH,1300,LGA,229,1/20/2004,7208,IAD,0,TUE,20,N648BR,0
1349,15.0,DH,1455,LGA,229,1/20/2004,7211,IAD,0,TUE,20,N646BR,0
1350,17.0,DH,1725,LGA,229,1/20/2004,7215,IAD,0,TUE,20,N705BR,0
1351,21.0,DH,2143,LGA,229,1/20/2004,7684,IAD,0,TUE,20,N637BR,0
1352,6.0,DH,635,LGA,229,1/20/2004,7790,IAD,0,TUE,20,N698BR,0
1353,10.0,DH,1033,LGA,229,1/20/2004,7792,IAD,0,TUE,20,N646BR,0
1354,8.0,DH,835,JFK,228,1/20/2004,7800,IAD,0,TUE,20,N627BR,0
1355,12.0,DH,1351,JFK,228,1/20/2004,7806,IAD,0,TUE,20,N708BR,1
1356,15.0,DH,1446,JFK,228,1/20/2004,7808,IAD,0,TUE,20,N321UE,0
1357,16.0,DH,1643,JFK,228,1/20/2004,7810,IAD,0,TUE,20,N308UE,0
1358,17.0,DH,1706,JFK,228,1/20/2004,7812,IAD,0,TUE,20,N313UE,0
1359,21.0,DH,2118,JFK,228,1/20/2004,7814,IAD,0,TUE,20,N636BR,0
1360,16.0,DH,1632,JFK,228,1/20/2004,7816,IAD,0,TUE,20,N331UE,0
1361,15.0,DL,1514,JFK,213,1/20/2004,746,DCA,0,TUE,20,N926DL,1
1362,6.0,DL,629,LGA,214,1/20/2004,1740,DCA,0,TUE,20,N225DL,0
1363,7.0,DL,729,LGA,214,1/20/2004,1742,DCA,0,TUE,20,N231DN,0
1364,8.0,DL,839,LGA,214,1/20/2004,1744,DCA,0,TUE,20,N224DA,0
1365,9.0,DL,929,LGA,214,1/20/2004,1746,DCA,0,TUE,20,N223DZ,0
1366,10.0,DL,1029,LGA,214,1/20/2004,1748,DCA,0,TUE,20,N225DL,0
1367,11.0,DL,1129,LGA,214,1/20/2004,1750,DCA,0,TUE,20,N231DN,0
1368,12.0,DL,1227,LGA,214,1/20/2004,1752,DCA,0,TUE,20,N224DA,0
1369,13.0,DL,1329,LGA,214,1/20/2004,1754,DCA,0,TUE,20,N223DZ,0
1370,14.0,DL,1430,LGA,214,1/20/2004,1756,DCA,0,TUE,20,N225DL,0
1371,15.0,DL,1531,LGA,214,1/20/2004,1758,DCA,0,TUE,20,N231DN,0
1372,16.0,DL,1717,LGA,214,1/20/2004,1760,DCA,0,TUE,20,N223DZ,1
1373,17.0,DL,1731,LGA,214,1/20/2004,1762,DCA,0,TUE,20,N224DA,0
1374,18.0,DL,1831,LGA,214,1/20/2004,1764,DCA,0,TUE,20,N242DL,0
1375,19.0,DL,1930,LGA,214,1/20/2004,1766,DCA,0,TUE,20,N231DN,0
1376,20.0,DL,2029,LGA,214,1/20/2004,1768,DCA,0,TUE,20,N223DZ,0
1377,15.0,MQ,1522,JFK,213,1/20/2004,4752,DCA,0,TUE,20,N805MQ,0
1378,6.0,MQ,548,JFK,213,1/20/2004,4760,DCA,0,TUE,20,N721MQ,0
1379,18.0,MQ,1823,JFK,213,1/20/2004,4784,DCA,0,TUE,20,N721MQ,0
1380,7.0,MQ,653,LGA,214,1/20/2004,4952,DCA,0,TUE,20,N735MQ,0
1381,8.0,MQ,759,LGA,214,1/20/2004,4954,DCA,0,TUE,20,N729MQ,0
1382,9.0,MQ,850,LGA,214,1/20/2004,4956,DCA,0,TUE,20,N712MQ,0
1383,11.0,MQ,1057,LGA,214,1/20/2004,4960,DCA,0,TUE,20,N727MQ,0
1384,13.0,MQ,1255,LGA,214,1/20/2004,4964,DCA,0,TUE,20,N712MQ,0
1385,14.0,MQ,1350,LGA,214,1/20/2004,4966,DCA,0,TUE,20,N701MQ,0
1386,15.0,MQ,1458,LGA,214,1/20/2004,4968,DCA,0,TUE,20,N721MQ,0
1387,16.0,MQ,1551,LGA,214,1/20/2004,4970,DCA,0,TUE,20,N702MQ,0
1388,19.0,MQ,2004,LGA,214,1/20/2004,4976,DCA,0,TUE,20,N713MQ,1
1389,8.0,UA,844,LGA,229,1/20/2004,846,IAD,0,TUE,20,N556UA,0
1390,6.0,US,626,LGA,214,1/20/2004,1479,DCA,0,TUE,20,N769UW,0
1391,7.0,US,658,LGA,214,1/20/2004,2160,DCA,0,TUE,20,N705UW,0
1392,8.0,US,758,LGA,214,1/20/2004,2162,DCA,0,TUE,20,N744UW,0
1393,9.0,US,859,LGA,214,1/20/2004,2164,DCA,0,TUE,20,N722UW,0
1394,10.0,US,957,LGA,214,1/20/2004,2166,DCA,0,TUE,20,N749UW,0
1395,11.0,US,1055,LGA,214,1/20/2004,2168,DCA,0,TUE,20,N705UW,0
1396,12.0,US,1156,LGA,214,1/20/2004,2170,DCA,0,TUE,20,N744UW,0
1397,13.0,US,1258,LGA,214,1/20/2004,2172,DCA,0,TUE,20,N722UW,0
1398,14.0,US,1357,LGA,214,1/20/2004,2174,DCA,0,TUE,20,N749UW,0
1399,15.0,US,1456,LGA,214,1/20/2004,2176,DCA,0,TUE,20,N725UW,0
1400,16.0,US,1554,LGA,214,1/20/2004,2178,DCA,0,TUE,20,N744UW,0
1401,17.0,US,1657,LGA,214,1/20/2004,2180,DCA,0,TUE,20,N722UW,0
1402,18.0,US,1758,LGA,214,1/20/2004,2182,DCA,0,TUE,20,N749UW,0
1403,19.0,US,1858,LGA,214,1/20/2004,2184,DCA,0,TUE,20,N725UW,0
1404,20.0,US,1957,LGA,214,1/20/2004,2186,DCA,0,TUE,20,N744UW,0
1405,21.0,US,2057,LGA,214,1/20/2004,2188,DCA,0,TUE,20,N722UW,0
1406,15.0,RU,1453,EWR,169,1/20/2004,2403,BWI,0,TUE,20,N15983,0
1407,10.0,RU,1027,EWR,169,1/20/2004,2303,BWI,0,TUE,20,N14920,0
1408,17.0,RU,1723,EWR,169,1/20/2004,3372,BWI,0,TUE,20,N12921,1
1409,7.0,RU,655,EWR,169,1/20/2004,2703,BWI,0,TUE,20,N13566,0
1410,19.0,CO,1856,EWR,199,1/20/2004,816,DCA,0,TUE,20,N14655,0
1411,17.0,CO,1723,EWR,199,1/20/2004,814,DCA,0,TUE,20,N47332,0
1412,13.0,CO,1250,EWR,199,1/20/2004,808,DCA,0,TUE,20,N16607,0
1413,7.0,CO,729,EWR,199,1/20/2004,806,DCA,0,TUE,20,N14628,0
1414,8.0,DH,835,EWR,213,1/20/2004,7299,IAD,0,TUE,20,N637BR,0
1415,17.0,DH,1700,EWR,213,1/20/2004,7302,IAD,0,TUE,20,N638BR,0
1416,12.0,DH,1236,EWR,213,1/20/2004,7303,IAD,0,TUE,20,N638BR,0
1417,21.0,DH,2113,EWR,213,1/20/2004,7304,IAD,0,TUE,20,N663BR,0
1418,6.0,DH,625,EWR,213,1/20/2004,7305,IAD,0,TUE,20,N311UE,0
1419,14.0,DH,1426,EWR,213,1/20/2004,7307,IAD,0,TUE,20,N332UE,0
1420,16.0,RU,1624,EWR,199,1/20/2004,2181,DCA,0,TUE,20,N15555,0
1421,21.0,RU,2052,EWR,199,1/20/2004,2879,DCA,0,TUE,20,N14562,0
1422,14.0,RU,1357,EWR,199,1/20/2004,2216,DCA,0,TUE,20,N14920,0
1423,17.0,RU,1650,EWR,213,1/20/2004,2497,IAD,0,TUE,20,N16951,0
1424,6.0,RU,638,EWR,199,1/20/2004,2761,DCA,0,TUE,20,N26141,0
1425,19.0,RU,1855,EWR,213,1/20/2004,2385,IAD,0,TUE,20,N26141,0
1426,9.0,RU,859,EWR,199,1/20/2004,2582,DCA,0,TUE,20,N14543,0
1427,13.0,RU,1255,EWR,213,1/20/2004,2367,IAD,0,TUE,20,N15555,0
1428,15.0,RU,1555,EWR,199,1/20/2004,2261,DCA,0,TUE,20,N11539,1
1429,15.0,RU,1456,EWR,213,1/20/2004,2156,IAD,0,TUE,20,N17146,0
1430,7.0,RU,708,EWR,213,1/20/2004,2855,IAD,0,TUE,20,N28518,1
1431,15.0,OH,1455,JFK,184,1/21/2004,5935,BWI,0,WEN,21,N804CA,0
1432,12.0,DH,1239,LGA,229,1/21/2004,7208,IAD,0,WEN,21,N705BR,0
1433,15.0,DH,1448,LGA,229,1/21/2004,7211,IAD,0,WEN,21,N687BR,0
1434,17.0,DH,1714,LGA,229,1/21/2004,7215,IAD,0,WEN,21,N705BR,0
1435,21.0,DH,2220,LGA,229,1/21/2004,7684,IAD,0,WEN,21,N698BR,1
1436,6.0,DH,702,LGA,229,1/21/2004,7790,IAD,0,WEN,21,N688BR,1
1437,10.0,DH,1032,LGA,229,1/21/2004,7792,IAD,0,WEN,21,N687BR,0
1438,8.0,DH,836,JFK,228,1/21/2004,7800,IAD,0,WEN,21,N637BR,0
1439,12.0,DH,1237,JFK,228,1/21/2004,7806,IAD,0,WEN,21,N656BR,0
1440,15.0,DH,1504,JFK,228,1/21/2004,7808,IAD,0,WEN,21,N301UE,0
1441,16.0,DH,1639,JFK,228,1/21/2004,7810,IAD,0,WEN,21,N308UE,0
1442,17.0,DH,1710,JFK,228,1/21/2004,7812,IAD,0,WEN,21,N333UE,0
1443,21.0,DH,2118,JFK,228,1/21/2004,7814,IAD,0,WEN,21,N688BR,0
1444,16.0,DH,1603,JFK,228,1/21/2004,7816,IAD,0,WEN,21,N321UE,0
1445,15.0,DL,1456,JFK,213,1/21/2004,746,DCA,0,WEN,21,N938DL,0
1446,6.0,DL,630,LGA,214,1/21/2004,1740,DCA,0,WEN,21,N242DL,0
1447,7.0,DL,730,LGA,214,1/21/2004,1742,DCA,0,WEN,21,N224DA,0
1448,8.0,DL,831,LGA,214,1/21/2004,1744,DCA,0,WEN,21,N231DN,0
1449,9.0,DL,931,LGA,214,1/21/2004,1746,DCA,0,WEN,21,N221DL,0
1450,10.0,DL,1031,LGA,214,1/21/2004,1748,DCA,0,WEN,21,N242DL,0
1451,11.0,DL,1131,LGA,214,1/21/2004,1750,DCA,0,WEN,21,N224DA,0
1452,12.0,DL,1230,LGA,214,1/21/2004,1752,DCA,0,WEN,21,N3734B,0
1453,13.0,DL,1332,LGA,214,1/21/2004,1754,DCA,0,WEN,21,N221DL,0
1454,14.0,DL,1431,LGA,214,1/21/2004,1756,DCA,0,WEN,21,N242DL,0
1455,15.0,DL,1530,LGA,214,1/21/2004,1758,DCA,0,WEN,21,N231DN,0
1456,16.0,DL,1632,LGA,214,1/21/2004,1760,DCA,0,WEN,21,N3734B,1
1457,17.0,DL,1730,LGA,214,1/21/2004,1762,DCA,0,WEN,21,N221DL,0
1458,18.0,DL,1828,LGA,214,1/21/2004,1764,DCA,0,WEN,21,N242DL,0
1459,19.0,DL,1928,LGA,214,1/21/2004,1766,DCA,0,WEN,21,N231DN,0
1460,20.0,DL,2032,LGA,214,1/21/2004,1768,DCA,0,WEN,21,N225DL,0
1461,15.0,MQ,1525,JFK,213,1/21/2004,4752,DCA,0,WEN,21,N732MQ,0
1462,6.0,MQ,555,JFK,213,1/21/2004,4760,DCA,0,WEN,21,N709MQ,0
1463,18.0,MQ,1830,JFK,213,1/21/2004,4784,DCA,0,WEN,21,N719MQ,0
1464,7.0,MQ,652,LGA,214,1/21/2004,4952,DCA,0,WEN,21,N704MQ,0
1465,8.0,MQ,753,LGA,214,1/21/2004,4954,DCA,0,WEN,21,N716MQ,0
1466,9.0,MQ,857,LGA,214,1/21/2004,4956,DCA,0,WEN,21,N730MQ,0
1467,11.0,MQ,1050,LGA,214,1/21/2004,4960,DCA,0,WEN,21,N704MQ,0
1468,13.0,MQ,1252,LGA,214,1/21/2004,4964,DCA,0,WEN,21,N716MQ,0
1469,14.0,MQ,1349,LGA,214,1/21/2004,4966,DCA,0,WEN,21,N717MQ,0
1470,15.0,MQ,1452,LGA,214,1/21/2004,4968,DCA,0,WEN,21,N719MQ,0
1471,16.0,MQ,1556,LGA,214,1/21/2004,4970,DCA,0,WEN,21,N720MQ,0
1472,17.0,MQ,1653,LGA,214,1/21/2004,4972,DCA,0,WEN,21,N713MQ,0
1473,19.0,MQ,1853,LGA,214,1/21/2004,4976,DCA,0,WEN,21,N723MQ,0
1474,8.0,UA,846,LGA,229,1/21/2004,846,IAD,0,WEN,21,N563UA,0
1475,6.0,US,627,LGA,214,1/21/2004,1479,DCA,0,WEN,21,N730UW,0
1476,7.0,US,659,LGA,214,1/21/2004,2160,DCA,0,WEN,21,N713UW,0
1477,8.0,US,759,LGA,214,1/21/2004,2162,DCA,0,WEN,21,N741UW,0
1478,9.0,US,855,LGA,214,1/21/2004,2164,DCA,0,WEN,21,N766UW,0
1479,10.0,US,956,LGA,214,1/21/2004,2166,DCA,0,WEN,21,N722UW,0
1480,11.0,US,1056,LGA,214,1/21/2004,2168,DCA,0,WEN,21,N713UW,0
1481,12.0,US,1155,LGA,214,1/21/2004,2170,DCA,0,WEN,21,N741UW,0
1482,13.0,US,1255,LGA,214,1/21/2004,2172,DCA,0,WEN,21,N766UW,0
1483,14.0,US,1357,LGA,214,1/21/2004,2174,DCA,0,WEN,21,N722UW,0
1484,15.0,US,1456,LGA,214,1/21/2004,2176,DCA,0,WEN,21,N713UW,0
